origin,destination,send_step,delivery_step,status,delay_steps,arquitetura,cenario,hora
2,3,78,79.0,delivered,1,leader_follower,C0,12
3,2,78,79.0,delivered,1,leader_follower,C0,12
3,4,78,79.0,delivered,1,leader_follower,C0,12
4,3,78,79.0,delivered,1,leader_follower,C0,12
4,5,78,79.0,delivered,1,leader_follower,C0,12
5,4,78,79.0,delivered,1,leader_follower,C0,12
0,1,79,80.0,delivered,1,leader_follower,C0,12
1,0,79,80.0,delivered,1,leader_follower,C0,12
1,2,79,80.0,delivered,1,leader_follower,C0,12
2,1,79,80.0,delivered,1,leader_follower,C0,12
1,4,79,80.0,delivered,1,leader_follower,C0,12
4,1,79,80.0,delivered,1,leader_follower,C0,12
2,3,79,80.0,delivered,1,leader_follower,C0,12
3,2,79,80.0,delivered,1,leader_follower,C0,12
3,4,79,80.0,delivered,1,leader_follower,C0,12
4,3,79,80.0,delivered,1,leader_follower,C0,12
4,5,79,80.0,delivered,1,leader_follower,C0,12
5,4,79,80.0,delivered,1,leader_follower,C0,12
0,1,80,81.0,delivered,1,leader_follower,C0,12
1,0,80,81.0,delivered,1,leader_follower,C0,12
1,2,80,81.0,delivered,1,leader_follower,C0,12
2,1,80,81.0,delivered,1,leader_follower,C0,12
1,4,80,81.0,delivered,1,leader_follower,C0,12
4,1,80,81.0,delivered,1,leader_follower,C0,12
2,3,80,81.0,delivered,1,leader_follower,C0,12
3,2,80,81.0,delivered,1,leader_follower,C0,12
3,4,80,81.0,delivered,1,leader_follower,C0,12
4,3,80,81.0,delivered,1,leader_follower,C0,12
4,5,80,81.0,delivered,1,leader_follower,C0,12
5,4,80,81.0,delivered,1,leader_follower,C0,12
0,1,81,82.0,delivered,1,leader_follower,C0,12
1,0,81,82.0,delivered,1,leader_follower,C0,12
1,2,81,82.0,delivered,1,leader_follower,C0,12
2,1,81,82.0,delivered,1,leader_follower,C0,12
1,4,81,82.0,delivered,1,leader_follower,C0,12
4,1,81,82.0,delivered,1,leader_follower,C0,12
2,3,81,82.0,delivered,1,leader_follower,C0,12
3,2,81,82.0,delivered,1,leader_follower,C0,12
3,4,81,82.0,delivered,1,leader_follower,C0,12
4,3,81,82.0,delivered,1,leader_follower,C0,12
4,5,81,82.0,delivered,1,leader_follower,C0,12
5,4,81,82.0,delivered,1,leader_follower,C0,12
0,1,82,83.0,delivered,1,leader_follower,C0,12
1,0,82,83.0,delivered,1,leader_follower,C0,12
1,2,82,83.0,delivered,1,leader_follower,C0,12
2,1,82,83.0,delivered,1,leader_follower,C0,12
1,4,82,83.0,delivered,1,leader_follower,C0,12
4,1,82,83.0,delivered,1,leader_follower,C0,12
2,3,82,83.0,delivered,1,leader_follower,C0,12
3,2,82,83.0,delivered,1,leader_follower,C0,12
3,4,82,83.0,delivered,1,leader_follower,C0,12
4,3,82,83.0,delivered,1,leader_follower,C0,12
4,5,82,83.0,delivered,1,leader_follower,C0,12
5,4,82,83.0,delivered,1,leader_follower,C0,12
0,1,83,84.0,delivered,1,leader_follower,C0,12
1,0,83,84.0,delivered,1,leader_follower,C0,12
1,2,83,84.0,delivered,1,leader_follower,C0,12
2,1,83,84.0,delivered,1,leader_follower,C0,12
1,4,83,84.0,delivered,1,leader_follower,C0,12
4,1,83,84.0,delivered,1,leader_follower,C0,12
2,3,83,84.0,delivered,1,leader_follower,C0,12
3,2,83,84.0,delivered,1,leader_follower,C0,12
3,4,83,84.0,delivered,1,leader_follower,C0,12
4,3,83,84.0,delivered,1,leader_follower,C0,12
4,5,83,84.0,delivered,1,leader_follower,C0,12
5,4,83,84.0,delivered,1,leader_follower,C0,12
0,1,84,85.0,delivered,1,leader_follower,C0,12
1,0,84,85.0,delivered,1,leader_follower,C0,12
1,2,84,85.0,delivered,1,leader_follower,C0,12
2,1,84,85.0,delivered,1,leader_follower,C0,12
1,4,84,85.0,delivered,1,leader_follower,C0,12
4,1,84,85.0,delivered,1,leader_follower,C0,12
2,3,84,85.0,delivered,1,leader_follower,C0,12
3,2,84,85.0,delivered,1,leader_follower,C0,12
3,4,84,85.0,delivered,1,leader_follower,C0,12
4,3,84,85.0,delivered,1,leader_follower,C0,12
4,5,84,85.0,delivered,1,leader_follower,C0,12
5,4,84,85.0,delivered,1,leader_follower,C0,12
0,1,85,86.0,delivered,1,leader_follower,C0,12
1,0,85,86.0,delivered,1,leader_follower,C0,12
1,2,85,86.0,delivered,1,leader_follower,C0,12
2,1,85,86.0,delivered,1,leader_follower,C0,12
1,4,85,86.0,delivered,1,leader_follower,C0,12
4,1,85,86.0,delivered,1,leader_follower,C0,12
2,3,85,86.0,delivered,1,leader_follower,C0,12
3,2,85,86.0,delivered,1,leader_follower,C0,12
3,4,85,86.0,delivered,1,leader_follower,C0,12
4,3,85,86.0,delivered,1,leader_follower,C0,12
4,5,85,86.0,delivered,1,leader_follower,C0,12
5,4,85,86.0,delivered,1,leader_follower,C0,12
0,1,86,87.0,delivered,1,leader_follower,C0,12
1,0,86,87.0,delivered,1,leader_follower,C0,12
1,2,86,87.0,delivered,1,leader_follower,C0,12
2,1,86,87.0,delivered,1,leader_follower,C0,12
1,4,86,87.0,delivered,1,leader_follower,C0,12
4,1,86,87.0,delivered,1,leader_follower,C0,12
2,3,86,87.0,delivered,1,leader_follower,C0,12
3,2,86,87.0,delivered,1,leader_follower,C0,12
3,4,86,87.0,delivered,1,leader_follower,C0,12
4,3,86,87.0,delivered,1,leader_follower,C0,12
4,5,86,87.0,delivered,1,leader_follower,C0,12
5,4,86,87.0,delivered,1,leader_follower,C0,12
0,1,87,88.0,delivered,1,leader_follower,C0,12
1,0,87,88.0,delivered,1,leader_follower,C0,12
1,2,87,88.0,delivered,1,leader_follower,C0,12
2,1,87,88.0,delivered,1,leader_follower,C0,12
1,4,87,88.0,delivered,1,leader_follower,C0,12
4,1,87,88.0,delivered,1,leader_follower,C0,12
2,3,87,88.0,delivered,1,leader_follower,C0,12
3,2,87,88.0,delivered,1,leader_follower,C0,12
3,4,87,88.0,delivered,1,leader_follower,C0,12
4,3,87,88.0,delivered,1,leader_follower,C0,12
4,5,87,88.0,delivered,1,leader_follower,C0,12
5,4,87,88.0,delivered,1,leader_follower,C0,12
0,1,88,89.0,delivered,1,leader_follower,C0,12
1,0,88,89.0,delivered,1,leader_follower,C0,12
1,2,88,89.0,delivered,1,leader_follower,C0,12
2,1,88,89.0,delivered,1,leader_follower,C0,12
1,4,88,89.0,delivered,1,leader_follower,C0,12
4,1,88,89.0,delivered,1,leader_follower,C0,12
2,3,88,89.0,delivered,1,leader_follower,C0,12
3,2,88,89.0,delivered,1,leader_follower,C0,12
3,4,88,89.0,delivered,1,leader_follower,C0,12
4,3,88,89.0,delivered,1,leader_follower,C0,12
4,5,88,89.0,delivered,1,leader_follower,C0,12
5,4,88,89.0,delivered,1,leader_follower,C0,12
0,1,89,90.0,delivered,1,leader_follower,C0,12
1,0,89,90.0,delivered,1,leader_follower,C0,12
1,2,89,90.0,delivered,1,leader_follower,C0,12
2,1,89,90.0,delivered,1,leader_follower,C0,12
1,4,89,90.0,delivered,1,leader_follower,C0,12
4,1,89,90.0,delivered,1,leader_follower,C0,12
2,3,89,90.0,delivered,1,leader_follower,C0,12
3,2,89,90.0,delivered,1,leader_follower,C0,12
3,4,89,90.0,delivered,1,leader_follower,C0,12
4,3,89,90.0,delivered,1,leader_follower,C0,12
4,5,89,90.0,delivered,1,leader_follower,C0,12
5,4,89,90.0,delivered,1,leader_follower,C0,12
0,1,90,91.0,delivered,1,leader_follower,C0,12
1,0,90,91.0,delivered,1,leader_follower,C0,12
1,2,90,91.0,delivered,1,leader_follower,C0,12
2,1,90,91.0,delivered,1,leader_follower,C0,12
1,4,90,91.0,delivered,1,leader_follower,C0,12
4,1,90,91.0,delivered,1,leader_follower,C0,12
2,3,90,91.0,delivered,1,leader_follower,C0,12
3,2,90,91.0,delivered,1,leader_follower,C0,12
3,4,90,91.0,delivered,1,leader_follower,C0,12
4,3,90,91.0,delivered,1,leader_follower,C0,12
4,5,90,91.0,delivered,1,leader_follower,C0,12
5,4,90,91.0,delivered,1,leader_follower,C0,12
0,1,91,92.0,delivered,1,leader_follower,C0,12
1,0,91,92.0,delivered,1,leader_follower,C0,12
1,2,91,92.0,delivered,1,leader_follower,C0,12
2,1,91,92.0,delivered,1,leader_follower,C0,12
1,4,91,92.0,delivered,1,leader_follower,C0,12
4,1,91,92.0,delivered,1,leader_follower,C0,12
2,3,91,92.0,delivered,1,leader_follower,C0,12
3,2,91,92.0,delivered,1,leader_follower,C0,12
3,4,91,92.0,delivered,1,leader_follower,C0,12
4,3,91,92.0,delivered,1,leader_follower,C0,12
4,5,91,92.0,delivered,1,leader_follower,C0,12
5,4,91,92.0,delivered,1,leader_follower,C0,12
0,1,92,93.0,delivered,1,leader_follower,C0,12
1,0,92,93.0,delivered,1,leader_follower,C0,12
1,2,92,93.0,delivered,1,leader_follower,C0,12
2,1,92,93.0,delivered,1,leader_follower,C0,12
1,4,92,93.0,delivered,1,leader_follower,C0,12
4,1,92,93.0,delivered,1,leader_follower,C0,12
2,3,92,93.0,delivered,1,leader_follower,C0,12
3,2,92,93.0,delivered,1,leader_follower,C0,12
3,4,92,93.0,delivered,1,leader_follower,C0,12
4,3,92,93.0,delivered,1,leader_follower,C0,12
4,5,92,93.0,delivered,1,leader_follower,C0,12
5,4,92,93.0,delivered,1,leader_follower,C0,12
0,1,93,94.0,delivered,1,leader_follower,C0,12
1,0,93,94.0,delivered,1,leader_follower,C0,12
1,2,93,94.0,delivered,1,leader_follower,C0,12
2,1,93,94.0,delivered,1,leader_follower,C0,12
1,4,93,94.0,delivered,1,leader_follower,C0,12
4,1,93,94.0,delivered,1,leader_follower,C0,12
2,3,93,94.0,delivered,1,leader_follower,C0,12
3,2,93,94.0,delivered,1,leader_follower,C0,12
3,4,93,94.0,delivered,1,leader_follower,C0,12
4,3,93,94.0,delivered,1,leader_follower,C0,12
4,5,93,94.0,delivered,1,leader_follower,C0,12
5,4,93,94.0,delivered,1,leader_follower,C0,12
0,1,94,95.0,delivered,1,leader_follower,C0,12
1,0,94,95.0,delivered,1,leader_follower,C0,12
1,2,94,95.0,delivered,1,leader_follower,C0,12
2,1,94,95.0,delivered,1,leader_follower,C0,12
1,4,94,95.0,delivered,1,leader_follower,C0,12
4,1,94,95.0,delivered,1,leader_follower,C0,12
2,3,94,95.0,delivered,1,leader_follower,C0,12
3,2,94,95.0,delivered,1,leader_follower,C0,12
3,4,94,95.0,delivered,1,leader_follower,C0,12
4,3,94,95.0,delivered,1,leader_follower,C0,12
4,5,94,95.0,delivered,1,leader_follower,C0,12
5,4,94,95.0,delivered,1,leader_follower,C0,12
0,1,95,96.0,delivered,1,leader_follower,C0,12
1,0,95,96.0,delivered,1,leader_follower,C0,12
1,2,95,96.0,delivered,1,leader_follower,C0,12
2,1,95,96.0,delivered,1,leader_follower,C0,12
1,4,95,96.0,delivered,1,leader_follower,C0,12
4,1,95,96.0,delivered,1,leader_follower,C0,12
2,3,95,96.0,delivered,1,leader_follower,C0,12
3,2,95,96.0,delivered,1,leader_follower,C0,12
3,4,95,96.0,delivered,1,leader_follower,C0,12
4,3,95,96.0,delivered,1,leader_follower,C0,12
4,5,95,96.0,delivered,1,leader_follower,C0,12
5,4,95,96.0,delivered,1,leader_follower,C0,12
0,1,96,97.0,delivered,1,leader_follower,C0,12
1,0,96,97.0,delivered,1,leader_follower,C0,12
1,2,96,97.0,delivered,1,leader_follower,C0,12
2,1,96,97.0,delivered,1,leader_follower,C0,12
1,4,96,97.0,delivered,1,leader_follower,C0,12
4,1,96,97.0,delivered,1,leader_follower,C0,12
2,3,96,97.0,delivered,1,leader_follower,C0,12
3,2,96,97.0,delivered,1,leader_follower,C0,12
3,4,96,97.0,delivered,1,leader_follower,C0,12
4,3,96,97.0,delivered,1,leader_follower,C0,12
4,5,96,97.0,delivered,1,leader_follower,C0,12
5,4,96,97.0,delivered,1,leader_follower,C0,12
0,1,97,98.0,delivered,1,leader_follower,C0,12
1,0,97,98.0,delivered,1,leader_follower,C0,12
1,2,97,98.0,delivered,1,leader_follower,C0,12
2,1,97,98.0,delivered,1,leader_follower,C0,12
1,4,97,98.0,delivered,1,leader_follower,C0,12
4,1,97,98.0,delivered,1,leader_follower,C0,12
2,3,97,98.0,delivered,1,leader_follower,C0,12
3,2,97,98.0,delivered,1,leader_follower,C0,12
3,4,97,98.0,delivered,1,leader_follower,C0,12
4,3,97,98.0,delivered,1,leader_follower,C0,12
4,5,97,98.0,delivered,1,leader_follower,C0,12
5,4,97,98.0,delivered,1,leader_follower,C0,12
0,1,98,99.0,delivered,1,leader_follower,C0,12
1,0,98,99.0,delivered,1,leader_follower,C0,12
1,2,98,99.0,delivered,1,leader_follower,C0,12
2,1,98,99.0,delivered,1,leader_follower,C0,12
1,4,98,99.0,delivered,1,leader_follower,C0,12
4,1,98,99.0,delivered,1,leader_follower,C0,12
2,3,98,99.0,delivered,1,leader_follower,C0,12
3,2,98,99.0,delivered,1,leader_follower,C0,12
3,4,98,99.0,delivered,1,leader_follower,C0,12
4,3,98,99.0,delivered,1,leader_follower,C0,12
4,5,98,99.0,delivered,1,leader_follower,C0,12
5,4,98,99.0,delivered,1,leader_follower,C0,12
0,1,99,100.0,delivered,1,leader_follower,C0,12
1,0,99,100.0,delivered,1,leader_follower,C0,12
1,2,99,100.0,delivered,1,leader_follower,C0,12
2,1,99,100.0,delivered,1,leader_follower,C0,12
1,4,99,100.0,delivered,1,leader_follower,C0,12
4,1,99,100.0,delivered,1,leader_follower,C0,12
2,3,99,100.0,delivered,1,leader_follower,C0,12
3,2,99,100.0,delivered,1,leader_follower,C0,12
3,4,99,100.0,delivered,1,leader_follower,C0,12
4,3,99,100.0,delivered,1,leader_follower,C0,12
4,5,99,100.0,delivered,1,leader_follower,C0,12
5,4,99,100.0,delivered,1,leader_follower,C0,12
0,1,100,101.0,delivered,1,leader_follower,C0,12
1,0,100,101.0,delivered,1,leader_follower,C0,12
1,2,100,101.0,delivered,1,leader_follower,C0,12
2,1,100,101.0,delivered,1,leader_follower,C0,12
1,4,100,101.0,delivered,1,leader_follower,C0,12
4,1,100,101.0,delivered,1,leader_follower,C0,12
2,3,100,101.0,delivered,1,leader_follower,C0,12
3,2,100,101.0,delivered,1,leader_follower,C0,12
3,4,100,101.0,delivered,1,leader_follower,C0,12
4,3,100,101.0,delivered,1,leader_follower,C0,12
4,5,100,101.0,delivered,1,leader_follower,C0,12
5,4,100,101.0,delivered,1,leader_follower,C0,12
0,1,101,102.0,delivered,1,leader_follower,C0,12
1,0,101,102.0,delivered,1,leader_follower,C0,12
1,2,101,102.0,delivered,1,leader_follower,C0,12
2,1,101,102.0,delivered,1,leader_follower,C0,12
1,4,101,102.0,delivered,1,leader_follower,C0,12
4,1,101,102.0,delivered,1,leader_follower,C0,12
2,3,101,102.0,delivered,1,leader_follower,C0,12
3,2,101,102.0,delivered,1,leader_follower,C0,12
3,4,101,102.0,delivered,1,leader_follower,C0,12
4,3,101,102.0,delivered,1,leader_follower,C0,12
4,5,101,102.0,delivered,1,leader_follower,C0,12
5,4,101,102.0,delivered,1,leader_follower,C0,12
0,1,102,103.0,delivered,1,leader_follower,C0,12
1,0,102,103.0,delivered,1,leader_follower,C0,12
1,2,102,103.0,delivered,1,leader_follower,C0,12
2,1,102,103.0,delivered,1,leader_follower,C0,12
1,4,102,103.0,delivered,1,leader_follower,C0,12
4,1,102,103.0,delivered,1,leader_follower,C0,12
2,3,102,103.0,delivered,1,leader_follower,C0,12
3,2,102,103.0,delivered,1,leader_follower,C0,12
3,4,102,103.0,delivered,1,leader_follower,C0,12
4,3,102,103.0,delivered,1,leader_follower,C0,12
4,5,102,103.0,delivered,1,leader_follower,C0,12
5,4,102,103.0,delivered,1,leader_follower,C0,12
0,1,103,104.0,delivered,1,leader_follower,C0,12
1,0,103,104.0,delivered,1,leader_follower,C0,12
1,2,103,104.0,delivered,1,leader_follower,C0,12
2,1,103,104.0,delivered,1,leader_follower,C0,12
1,4,103,104.0,delivered,1,leader_follower,C0,12
4,1,103,104.0,delivered,1,leader_follower,C0,12
2,3,103,104.0,delivered,1,leader_follower,C0,12
3,2,103,104.0,delivered,1,leader_follower,C0,12
3,4,103,104.0,delivered,1,leader_follower,C0,12
4,3,103,104.0,delivered,1,leader_follower,C0,12
4,5,103,104.0,delivered,1,leader_follower,C0,12
5,4,103,104.0,delivered,1,leader_follower,C0,12
0,1,104,105.0,delivered,1,leader_follower,C0,12
1,0,104,105.0,delivered,1,leader_follower,C0,12
1,2,104,105.0,delivered,1,leader_follower,C0,12
2,1,104,105.0,delivered,1,leader_follower,C0,12
1,4,104,105.0,delivered,1,leader_follower,C0,12
4,1,104,105.0,delivered,1,leader_follower,C0,12
2,3,104,105.0,delivered,1,leader_follower,C0,12
3,2,104,105.0,delivered,1,leader_follower,C0,12
3,4,104,105.0,delivered,1,leader_follower,C0,12
4,3,104,105.0,delivered,1,leader_follower,C0,12
4,5,104,105.0,delivered,1,leader_follower,C0,12
5,4,104,105.0,delivered,1,leader_follower,C0,12
0,1,105,106.0,delivered,1,leader_follower,C0,12
1,0,105,106.0,delivered,1,leader_follower,C0,12
1,2,105,106.0,delivered,1,leader_follower,C0,12
2,1,105,106.0,delivered,1,leader_follower,C0,12
1,4,105,106.0,delivered,1,leader_follower,C0,12
4,1,105,106.0,delivered,1,leader_follower,C0,12
2,3,105,106.0,delivered,1,leader_follower,C0,12
3,2,105,106.0,delivered,1,leader_follower,C0,12
3,4,105,106.0,delivered,1,leader_follower,C0,12
4,3,105,106.0,delivered,1,leader_follower,C0,12
4,5,105,106.0,delivered,1,leader_follower,C0,12
5,4,105,106.0,delivered,1,leader_follower,C0,12
0,1,106,107.0,delivered,1,leader_follower,C0,12
1,0,106,107.0,delivered,1,leader_follower,C0,12
1,2,106,107.0,delivered,1,leader_follower,C0,12
2,1,106,107.0,delivered,1,leader_follower,C0,12
1,4,106,107.0,delivered,1,leader_follower,C0,12
4,1,106,107.0,delivered,1,leader_follower,C0,12
2,3,106,107.0,delivered,1,leader_follower,C0,12
3,2,106,107.0,delivered,1,leader_follower,C0,12
3,4,106,107.0,delivered,1,leader_follower,C0,12
4,3,106,107.0,delivered,1,leader_follower,C0,12
4,5,106,107.0,delivered,1,leader_follower,C0,12
5,4,106,107.0,delivered,1,leader_follower,C0,12
0,1,107,108.0,delivered,1,leader_follower,C0,12
1,0,107,108.0,delivered,1,leader_follower,C0,12
1,2,107,108.0,delivered,1,leader_follower,C0,12
2,1,107,108.0,delivered,1,leader_follower,C0,12
1,4,107,108.0,delivered,1,leader_follower,C0,12
4,1,107,108.0,delivered,1,leader_follower,C0,12
2,3,107,108.0,delivered,1,leader_follower,C0,12
3,2,107,108.0,delivered,1,leader_follower,C0,12
3,4,107,108.0,delivered,1,leader_follower,C0,12
4,3,107,108.0,delivered,1,leader_follower,C0,12
4,5,107,108.0,delivered,1,leader_follower,C0,12
5,4,107,108.0,delivered,1,leader_follower,C0,12
0,1,108,109.0,delivered,1,leader_follower,C0,12
1,0,108,109.0,delivered,1,leader_follower,C0,12
1,2,108,109.0,delivered,1,leader_follower,C0,12
2,1,108,109.0,delivered,1,leader_follower,C0,12
1,4,108,109.0,delivered,1,leader_follower,C0,12
4,1,108,109.0,delivered,1,leader_follower,C0,12
2,3,108,109.0,delivered,1,leader_follower,C0,12
3,2,108,109.0,delivered,1,leader_follower,C0,12
3,4,108,109.0,delivered,1,leader_follower,C0,12
4,3,108,109.0,delivered,1,leader_follower,C0,12
4,5,108,109.0,delivered,1,leader_follower,C0,12
5,4,108,109.0,delivered,1,leader_follower,C0,12
0,1,109,110.0,delivered,1,leader_follower,C0,12
1,0,109,110.0,delivered,1,leader_follower,C0,12
1,2,109,110.0,delivered,1,leader_follower,C0,12
2,1,109,110.0,delivered,1,leader_follower,C0,12
1,4,109,110.0,delivered,1,leader_follower,C0,12
4,1,109,110.0,delivered,1,leader_follower,C0,12
2,3,109,110.0,delivered,1,leader_follower,C0,12
3,2,109,110.0,delivered,1,leader_follower,C0,12
3,4,109,110.0,delivered,1,leader_follower,C0,12
4,3,109,110.0,delivered,1,leader_follower,C0,12
4,5,109,110.0,delivered,1,leader_follower,C0,12
5,4,109,110.0,delivered,1,leader_follower,C0,12
0,1,110,111.0,delivered,1,leader_follower,C0,12
1,0,110,111.0,delivered,1,leader_follower,C0,12
1,2,110,111.0,delivered,1,leader_follower,C0,12
2,1,110,111.0,delivered,1,leader_follower,C0,12
1,4,110,111.0,delivered,1,leader_follower,C0,12
4,1,110,111.0,delivered,1,leader_follower,C0,12
2,3,110,111.0,delivered,1,leader_follower,C0,12
3,2,110,111.0,delivered,1,leader_follower,C0,12
3,4,110,111.0,delivered,1,leader_follower,C0,12
4,3,110,111.0,delivered,1,leader_follower,C0,12
4,5,110,111.0,delivered,1,leader_follower,C0,12
5,4,110,111.0,delivered,1,leader_follower,C0,12
0,1,111,112.0,delivered,1,leader_follower,C0,12
1,0,111,112.0,delivered,1,leader_follower,C0,12
1,2,111,112.0,delivered,1,leader_follower,C0,12
2,1,111,112.0,delivered,1,leader_follower,C0,12
1,4,111,112.0,delivered,1,leader_follower,C0,12
4,1,111,112.0,delivered,1,leader_follower,C0,12
2,3,111,112.0,delivered,1,leader_follower,C0,12
3,2,111,112.0,delivered,1,leader_follower,C0,12
3,4,111,112.0,delivered,1,leader_follower,C0,12
4,3,111,112.0,delivered,1,leader_follower,C0,12
4,5,111,112.0,delivered,1,leader_follower,C0,12
5,4,111,112.0,delivered,1,leader_follower,C0,12
0,1,112,113.0,delivered,1,leader_follower,C0,12
1,0,112,113.0,delivered,1,leader_follower,C0,12
1,2,112,113.0,delivered,1,leader_follower,C0,12
2,1,112,113.0,delivered,1,leader_follower,C0,12
1,4,112,113.0,delivered,1,leader_follower,C0,12
4,1,112,113.0,delivered,1,leader_follower,C0,12
2,3,112,113.0,delivered,1,leader_follower,C0,12
3,2,112,113.0,delivered,1,leader_follower,C0,12
3,4,112,113.0,delivered,1,leader_follower,C0,12
4,3,112,113.0,delivered,1,leader_follower,C0,12
4,5,112,113.0,delivered,1,leader_follower,C0,12
5,4,112,113.0,delivered,1,leader_follower,C0,12
0,1,113,114.0,delivered,1,leader_follower,C0,12
1,0,113,114.0,delivered,1,leader_follower,C0,12
1,2,113,114.0,delivered,1,leader_follower,C0,12
2,1,113,114.0,delivered,1,leader_follower,C0,12
1,4,113,114.0,delivered,1,leader_follower,C0,12
4,1,113,114.0,delivered,1,leader_follower,C0,12
2,3,113,114.0,delivered,1,leader_follower,C0,12
3,2,113,114.0,delivered,1,leader_follower,C0,12
3,4,113,114.0,delivered,1,leader_follower,C0,12
4,3,113,114.0,delivered,1,leader_follower,C0,12
4,5,113,114.0,delivered,1,leader_follower,C0,12
5,4,113,114.0,delivered,1,leader_follower,C0,12
0,1,114,115.0,delivered,1,leader_follower,C0,12
1,0,114,115.0,delivered,1,leader_follower,C0,12
1,2,114,115.0,delivered,1,leader_follower,C0,12
2,1,114,115.0,delivered,1,leader_follower,C0,12
1,4,114,115.0,delivered,1,leader_follower,C0,12
4,1,114,115.0,delivered,1,leader_follower,C0,12
2,3,114,115.0,delivered,1,leader_follower,C0,12
3,2,114,115.0,delivered,1,leader_follower,C0,12
3,4,114,115.0,delivered,1,leader_follower,C0,12
4,3,114,115.0,delivered,1,leader_follower,C0,12
4,5,114,115.0,delivered,1,leader_follower,C0,12
5,4,114,115.0,delivered,1,leader_follower,C0,12
0,1,115,116.0,delivered,1,leader_follower,C0,12
1,0,115,116.0,delivered,1,leader_follower,C0,12
1,2,115,116.0,delivered,1,leader_follower,C0,12
2,1,115,116.0,delivered,1,leader_follower,C0,12
1,4,115,116.0,delivered,1,leader_follower,C0,12
4,1,115,116.0,delivered,1,leader_follower,C0,12
2,3,115,116.0,delivered,1,leader_follower,C0,12
3,2,115,116.0,delivered,1,leader_follower,C0,12
3,4,115,116.0,delivered,1,leader_follower,C0,12
4,3,115,116.0,delivered,1,leader_follower,C0,12
4,5,115,116.0,delivered,1,leader_follower,C0,12
5,4,115,116.0,delivered,1,leader_follower,C0,12
0,1,116,117.0,delivered,1,leader_follower,C0,12
1,0,116,117.0,delivered,1,leader_follower,C0,12
1,2,116,117.0,delivered,1,leader_follower,C0,12
